;1;Beton komórkowy BIAŁY TERMOBET PREFABET - ŁAGISZA;Stan surowy;3.95;;;0;;;;;;;;;;;;;;;;242;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/191/1498191/product/beton-komorkowy-bialy-termobet-prefabet-lagisza,main.jpg;Beton komórkowy BIAŁY TERMOBET PREFABET - ŁAGISZA;0;;0;;0;0;0;;0
;1;Beton komórkowy BIAŁY 5X20X60 CM TERMOBET PREFABET - ŁAGISZA;Stan surowy;2.18;;;0;;;;;;;;;;;;;;;;511;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/566/1778566/product/beton-komorkowy-bialy-5x20x60-cm-termobet-prefabet-lagisza,main.jpg;Beton komórkowy BIAŁY 5X20X60 CM TERMOBET PREFABET - ŁAGISZA;0;;0;;0;0;0;;0
;1;Beton komórkowy BIAŁY TERMOBET PREFABET - ŁAGISZA;Stan surowy;2.95;;;0;;;;;;;;;;;;;;;;23;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/988/1490988/product/beton-komorkowy-bialy-termobet-prefabet-lagisza,main.jpg;Beton komórkowy BIAŁY TERMOBET PREFABET - ŁAGISZA;0;;0;;0;0;0;;0
;1;Bloczek betonowy FUNDAMENTOWY KL.B-15 BETONEX;Stan surowy;2.79;;;0;;;;;;;;;;;;;;;;599;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/750/1522750/product/bloczek-betonowy-fundamentowy-kl-b-15-betonex,main.jpg;Bloczek betonowy FUNDAMENTOWY KL.B-15 BETONEX;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 30 P+W KL 15 WIENERBERGER;Stan surowy;4.86;;;0;;;;;;;;;;;;;;;;373;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/665/1477665/product/pustak-ceramiczny-porotherm-30-p-w-kl-15-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 30 P+W KL 15 WIENERBERGER;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 11,5 DRYFIX WIENERBERGER;Stan surowy;6.79;;;0;;;;;;;;;;;;;;;;695;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/707/1429707/product/pustak-ceramiczny-porotherm-11-5-dryfix-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 11,5 DRYFIX WIENERBERGER;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 25 DRYFIX WIENERBERGER;Stan surowy;7.29;;;0;;;;;;;;;;;;;;;;949;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/103/1495103/product/pustak-ceramiczny-porotherm-25-dryfix-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 25 DRYFIX WIENERBERGER;0;;0;;0;0;0;;0
;1;Cegła pełna KL.200;Stan surowy;0.97;;;0;;;;;;;;;;;;;;;;505;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/172/1494172/product/cegla-pelna-kl-200,main.jpg;Cegła pełna KL.200;0;;0;;0;0;0;;0
;1;Cement I 42,5 R worek ODRA OPOLE;Stan surowy;11.60;;;0;;;;;;;;;;;;;;;;61;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/654/1443654/product/cement-i-42-5-r-worek-odra-opole,main.jpg;Cement I 42,5 R worek ODRA OPOLE;0;;0;;0;0;0;;0
;1;Cegła silka 1 NF KL. 15 GRUPA SILIKATY;Stan surowy;0.99;;;0;;;;;;;;;;;;;;;;132;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/917/1424917/product/cegla-silka-1-nf-kl-15-grupa-silikaty,main.jpg;Cegła silka 1 NF KL. 15 GRUPA SILIKATY;0;;0;;0;0;0;;0
